"","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition"
"4501",19.0659058010206,"Travel_Rarely",504.856775413267,"Research & Development",9.98242511972785,2.99121255986392,"Medical",1,1242.6528426772,1.00439372006804,"Female",95.9428816391155,2.00439372006804,1,"Research Scientist",1.99560627993196,"Single",1863.83748579491,6196.12880962528,1.00439372006804,"Y","No",24.9384879190475,3.99560627993196,2.00439372006804,80,0,1.03075604047626,2,3.99560627993196,1.01318116020411,1.00439372006804,0.00439372006803751,0.0131811602041125,"1"
"295",37,"Travel_Frequently",889,"Research & Development",9,3,"Medical",1,403,2,"Male",53,3,1,"Research Scientist",4,"Married",2326,11411,1,"Y","Yes",12,3,3,80,3,4,3,2,4,2,1,2,"0"
"1460",29,"Travel_Rarely",1378,"Research & Development",13,2,"Other",1,2053,4,"Male",46,2,2,"Laboratory Technician",2,"Married",4025,23679,4,"Y","Yes",13,3,1,80,1,10,2,3,4,3,0,3,"0"
"9.1",38,"Travel_Frequently",216,"Research & Development",23,3,"Life Sciences",1,12,4,"Male",44,2,3,"Manufacturing Director",3,"Single",9526,8787,0,"Y","No",21,4,2,80,0,10,2,3,9,7,1,8,"0"
"1299",46,"Travel_Rarely",261,"Research & Development",21,2,"Medical",1,1821,4,"Female",66,3,2,"Healthcare Representative",2,"Married",8926,10842,4,"Y","No",22,4,4,80,1,13,2,4,9,7,3,7,"1"
"469",52,"Travel_Rarely",956,"Research & Development",6,2,"Technical Degree",1,630,4,"Male",78,3,2,"Research Scientist",1,"Divorced",5577,22087,3,"Y","Yes",12,3,2,80,2,18,3,3,10,9,6,9,"0"
"3901",35.1222993023694,"Travel_Rarely",669.667938244762,"Human Resources",13.7616947528441,2.55485629360192,"Life Sciences",1,499.310059203533,2.55485629360192,"Male",68.2508919623215,2,1.89028741279617,"Human Resources",2.10971258720383,"Single",5791.24489388941,8219.12869434594,6.78057482559234,"Y","Yes",14,3,2.89028741279617,80,0.445143706398085,14.0125867151655,2.66456888080575,3,11.1222993023694,3.78057482559234,1.33543111919425,4.33543111919425,"1"
"271",30.4889346179552,"Travel_Frequently",963.819692581892,"Research & Development",8.44467308977619,1.50368846068159,"Life Sciences",1,427.388064713683,2,"Female",53.8672154154629,1.50368846068159,1,"Research Scientist",1,"Single",3113.09846290946,5692.40642904863,1,"Y","Yes",16.4594269325025,3.49631153931841,3.00737692136317,80,0.503688460681587,5.46680385386571,2.98524615727365,3,5.46680385386571,0.992623078636825,2.97786923591048,3.47418077522889,"1"
"58.1",35,"Travel_Rarely",1142,"Research & Development",23,4,"Medical",1,75,3,"Female",30,3,1,"Laboratory Technician",1,"Married",4014,16002,3,"Y","Yes",15,3,3,80,1,4,3,3,2,2,2,2,"0"
"6291",24.814765162766,"Travel_Rarely",1246.43046874925,"Research & Development",10.2518121302128,1,"Life Sciences",1,1290.41609651595,2.7185234837234,"Female",77.0296643860638,2.4370469674468,1,"Research Scientist",1,"Single",2826.12578125671,12813.2487887815,1,"Y","Yes",18.407382581383,3.2814765162766,2.7185234837234,80,0,3.53328864648938,5.7185234837234,3,3.53328864648938,0.562953032553196,1.68885909765959,1.97033561393619,"1"
"4151",36.8098072069697,"Non-Travel",1361.7285744762,"Research & Development",2.06006088200957,1.98998985299841,"Medical",1,15.5316893458366,3.98998985299841,"Male",91.8798782359809,2.01001014700159,1,"Laboratory Technician",3,"Single",2088.1381126577,2507.71324053779,5.94994926499203,"Y","Yes",14.9699695589952,3,2.02002029400319,80,0,6.92992897098884,2.96996955899522,3,0,0,0,0,"1"
"1455",45,"Travel_Rarely",374,"Sales",20,3,"Life Sciences",1,2046,4,"Female",50,3,2,"Sales Executive",3,"Single",4850,23333,8,"Y","No",15,3,3,80,0,8,3,3,5,3,0,1,"0"
"1001",52,"Travel_Rarely",258,"Research & Development",8,4,"Other",1,1409,3,"Female",54,3,1,"Laboratory Technician",1,"Married",2950,17363,9,"Y","No",13,3,3,80,0,12,2,1,5,4,0,4,"0"
"1123",29,"Travel_Rarely",1370,"Research & Development",3,1,"Medical",1,1586,2,"Male",87,3,1,"Laboratory Technician",1,"Single",4723,16213,1,"Y","Yes",18,3,4,80,0,10,3,3,10,9,1,5,"0"
"491.1",38,"Travel_Rarely",362,"Research & Development",1,1,"Life Sciences",1,662,3,"Female",43,3,1,"Research Scientist",1,"Single",2619,14561,3,"Y","No",17,3,4,80,0,8,3,2,0,0,0,0,"0"
"133",31,"Travel_Rarely",542,"Sales",20,3,"Life Sciences",1,175,2,"Female",71,1,2,"Sales Executive",3,"Married",4559,24788,3,"Y","Yes",11,3,3,80,1,4,2,3,2,2,2,2,"1"
"1931",23.6021796108689,"Travel_Rarely",714.152787116356,"Research & Development",6.9561934270896,1.64598618377931,"Life Sciences",1,377.310635954374,1.35401381622069,"Female",59.0802763244137,1.64598618377931,1,"Human Resources",2.93795855133794,"Single",3043.68872097903,13567.1859440682,1,"Y","No",15.5401381622069,3.35401381622069,2.64598618377931,80,0,4.18612434598617,3.70802763244137,3.64598618377931,4.18612434598617,0.708027632441372,2.12408289732412,2.4780967135448,"1"
"5631",52.8157147811726,"Travel_Rarely",613.623427570798,"Research & Development",2.07588214892894,4.98915969301015,"Technical Degree",1,1555.25172570068,3,"Female",78.0433612279594,2,2.9783193860203,"Sales Representative",3.96747907903045,"Married",10095.6978441346,14535.2667770535,0.0758821489289403,"Y","No",16.0758821489289,3.01084030698985,2,80,0.989159693010151,33.7398326322436,4,3,32.6964714042842,6.95663877204061,0.989159693010151,8.93495815806091,"1"
"215",30,"Travel_Rarely",1005,"Research & Development",3,3,"Technical Degree",1,297,4,"Female",88,3,1,"Research Scientist",1,"Single",2657,8556,5,"Y","Yes",11,3,3,80,0,8,5,3,5,2,0,4,"1"
"7031",43.3893450340256,"Travel_Rarely",882.523735455237,"Sales",8.26106549659744,3.26106549659744,"Technical Degree",1,767.781839661067,3.36946725170128,"Male",78.3053274829872,2.36946725170128,1,"Sales Representative",1.73893450340256,"Single",3012.40897518303,5759.36872435175,7.36946725170128,"Y","No",18.5663929795846,3.63053274829872,2.73893450340256,80,0.36946725170128,11.4778690068051,4,2.26106549659744,6.8473362585064,5.21680351020768,3.32520526531152,4.8473362585064,"1"
"1204",53,"Travel_Rarely",1395,"Research & Development",24,4,"Medical",1,1689,2,"Male",48,4,3,"Healthcare Representative",4,"Married",7005,3458,3,"Y","No",15,3,3,80,0,11,2,3,4,3,1,2,"0"
"1361",31,"Travel_Rarely",471,"Research & Development",4,3,"Medical",1,1916,1,"Female",62,4,1,"Laboratory Technician",3,"Divorced",3978,16031,8,"Y","No",12,3,2,80,1,4,0,2,2,2,2,2,"0"
"376",31.7800979763269,"Travel_Rarely",1099.57899946067,"Sales",9,3.73625612352043,"Marketing",1,303.931070303544,3.26374387647957,"Female",74.6151714585721,2.26374387647957,1,"Sales Representative",1.7912316294387,"Single",3121.10163789615,9681.19867374469,5.4175367411226,"Y","Yes",20.6263051116839,3.73625612352043,2,80,0,7.89004898816347,3.73625612352043,3,4.2087683705613,2.73625612352043,0,2.73625612352043,"1"
"6461",43.6097557274625,"Travel_Rarely",489.746376881842,"Research & Development",18.131706872955,2.47804885450751,"Medical",1,1392.19017750677,3.76097557274625,"Male",69.82439083606,2.76097557274625,1.76097557274625,"Sales Representative",1.76097557274625,"Married",7606.82418598654,9920.32180850953,4.71707328176126,"Y","No",22.2390244272538,4,3.52195114549249,80,0.760975572746247,12.2829267182387,2.47804885450751,3.76097557274625,8.04390229098499,6.04390229098499,2.28292671823874,6.04390229098499,"1"
"90",46,"Travel_Rarely",669,"Sales",9,2,"Medical",1,118,3,"Male",64,2,3,"Sales Executive",4,"Single",9619,13596,1,"Y","No",16,3,4,80,0,9,3,3,9,8,4,7,"1"
"222",32,"Travel_Frequently",1340.85753119714,"Research & Development",12.9074852264021,2.85550886415876,"Other",1,402.864766922314,3.23700590943918,"Female",64.5779645433649,2.85550886415876,1.61850295471959,"Sales Executive",2.23700590943918,"Single",4406.38032831904,16576.6673281218,5.32952068303712,"Y","No",15.8149704528041,3.38149704528041,3.23700590943918,80,0,7.52598818112165,3.14449113584124,3,6.28898227168247,2,2.90748522640206,3.90748522640206,"1"
"619",25,"Travel_Rarely",180,"Research & Development",2,1,"Medical",1,854,1,"Male",65,4,1,"Research Scientist",1,"Single",3424,21632,7,"Y","No",13,3,3,80,0,6,3,2,4,3,0,1,"0"
"1019.1",36,"Travel_Rarely",172,"Research & Development",4,4,"Life Sciences",1,1435,1,"Male",37,2,2,"Laboratory Technician",4,"Single",5810,22604,1,"Y","No",16,3,3,80,0,10,2,2,10,4,1,8,"0"
"1063",31.9807692528702,"Travel_Rarely",1124.14743687725,"Research & Development",15.9038462643512,1.01282049808651,"Life Sciences",1,34.7115364945494,2.00641024904326,"Female",72.0833332375623,1.01282049808651,1,"Research Scientist",1.01282049808651,"Single",3907.0705265305,4777.64091457613,0.993589750956744,"Y","Yes",21.948718007654,3.99358975095674,2.01282049808651,80,0,9.98076925287023,4.97435900382698,2.99358975095674,9.97435900382698,2,5.96794875478372,6.98717950191349,"1"
"4010",35.1248586056754,"Travel_Frequently",494.559776304988,"Research & Development",10.5314974400681,2.5624293028377,"Medical",1,77.5292351308744,3.5624293028377,"Female",77.4685025599319,1.78121465141885,1,"Research Scientist",2.5624293028377,"Single",3504.17502009659,18036.6456806567,0.21878534858115,"Y","Yes",18.0939267429058,3.21878534858115,1.21878534858115,80,0.78121465141885,3.7502827886492,1.09392674290575,2.21878534858115,2.96906813723035,0.4375706971623,1.3127120914869,1.53149744006805,"1"
"625",23.2742018518038,"Travel_Rarely",260.976680953987,"Research & Development",12.523061640095,1.64977195765823,"Marketing",1,1207.87579128193,2.32488597882912,"Male",37.1728335977532,2.67511402117088,1,"Sales Representative",2.32488597882912,"Single",2467.49922778225,7289.54450258799,2.29954391531646,"Y","No",13.3248859788291,3,2,80,0,2.62442989414558,3.32488597882912,3,1.97465793648735,0.649771957658231,0.675114021170884,0.974657936487347,"1"
"381",24.4335107593797,"Travel_Rarely",1166.28620521491,"Research & Development",8.94353515096009,2.47176757548004,"Life Sciences",1,802.206209551543,2.73588378774002,"Male",48.413461976219,2.26411621225998,1,"Research Scientist",1,"Single",1823.79543172941,17216.7978708874,1.26411621225998,"Y","No",12.47176757548,3,1.52823242451996,80,0,2.84881348581985,4.94353515096009,2.26411621225998,1.79234863677993,0.528232424519956,1,0.792348636779934,"1"
"688",36,"Travel_Rarely",938,"Research & Development",2,4,"Medical",1,958,3,"Male",79,3,1,"Laboratory Technician",3,"Single",2519,12287,4,"Y","No",21,4,3,80,0,16,6,3,11,8,3,9,"0"
"1233.1",35,"Travel_Rarely",1370,"Research & Development",27,4,"Life Sciences",1,1728,4,"Male",49,3,2,"Manufacturing Director",3,"Married",6883,5151,2,"Y","No",16,3,2,80,1,17,3,3,7,7,0,7,"0"
"6051",32.1503489641473,"Travel_Frequently",1137.44137678319,"Research & Development",15.8872382768895,1.15034896414727,"Marketing",1,96.8983097625896,2,"Male",72.9020937848836,1.03758724103682,1.03758724103682,"Research Scientist",1,"Divorced",4002.25573889655,4830.48445760342,1.15034896414727,"Y","Yes",21.6617148306686,3.96241275896318,2,80,0.112761723110452,10.2255234462209,4.92482551792637,3,9.69930207170546,2,5.84965103585273,6.81206379481591,"1"
"1133",40,"Travel_Rarely",118,"Sales",14,2,"Life Sciences",1,1598,4,"Female",84,3,2,"Sales Executive",1,"Married",4639,11262,1,"Y","No",15,3,3,80,1,5,2,3,5,4,1,2,"0"
"645",31,"Travel_Rarely",1222,"Research & Development",11,4,"Life Sciences",1,895,4,"Male",48,3,1,"Research Scientist",4,"Married",2356,14871,3,"Y","Yes",19,3,2,80,1,8,2,3,6,4,0,2,"0"
"3991",32.1324450047687,"Travel_Rarely",1310.53304422786,"Research & Development",2.81125916587189,1.59437041706406,"Technical Degree",1,451.003800395411,4,"Male",67.6622250238433,2.40562958293594,1,"Laboratory Technician",3.40562958293594,"Married",2739.41296228045,3292.0357487055,3.97185208532028,"Y","Yes",15,3,2,80,0.405629582935944,7,3,3.40562958293594,2.83940708055161,2.83940708055161,2.02814791467972,2.43377749761567,"1"
"1691",26.6225271578878,"Travel_Rarely",113.429437233135,"Sales",21.6386179849505,3,"Life Sciences",1,112.471371429041,3,"Female",57.8712733834982,2.39356366917491,1,"Sales Representative",2.80321816541255,"Single",2163.38590219617,15401.8533864785,4.21287266165018,"Y","No",14.1967818345875,3,2.39356366917491,80,0,5.01609082706273,3.21287266165018,3,3.40965449623764,1.60643633082509,0,2.40965449623764,"1"
"1045",49,"Travel_Rarely",1495,"Research & Development",5,4,"Technical Degree",1,1473,1,"Male",96,3,2,"Healthcare Representative",3,"Married",6651,21534,2,"Y","No",14,3,2,80,1,20,0,2,3,2,1,2,"0"
"866.1",30,"Travel_Rarely",1329,"Sales",29,4,"Life Sciences",1,1211,3,"Male",61,3,2,"Sales Executive",1,"Divorced",4115,13192,8,"Y","No",19,3,3,80,3,8,3,3,4,3,0,3,"0"
"654.1",50,"Non-Travel",881,"Research & Development",2,4,"Life Sciences",1,905,1,"Male",98,3,4,"Manager",1,"Divorced",17924,4544,1,"Y","No",11,3,4,80,1,31,3,3,31,6,14,7,"0"
"1097",40,"Travel_Rarely",898,"Human Resources",6,2,"Medical",1,1550,3,"Male",38,3,4,"Manager",4,"Single",16437,17381,1,"Y","Yes",21,4,4,80,0,21,2,3,21,7,7,7,"0"
"561",34,"Travel_Rarely",167,"Research & Development",8,5,"Life Sciences",1,775,2,"Female",32,3,2,"Manufacturing Director",1,"Divorced",5121,4187,3,"Y","No",14,3,3,80,1,7,3,3,0,0,0,0,"0"
"429",32.1682035485283,"Travel_Rarely",215.541495810263,"Research & Development",20.4272541012615,3,"Life Sciences",1,360.792690979317,3,"Male",48.2136270506307,2.29772882489488,1.89318647468463,"Sales Executive",2.40454235021025,"Single",5520.35911601689,9820.84733860381,3.51135587552562,"Y","Yes",13.4045423502102,3,2,80,0,10.763661198318,3.40454235021025,2.70227117510512,9.06139002321288,4.08410177426413,3.87047472363338,6.27501707384363,"1"
"846",40,"Travel_Frequently",902,"Research & Development",26,2,"Medical",1,1180,3,"Female",92,2,2,"Research Scientist",4,"Married",4422,21203,3,"Y","Yes",13,3,4,80,1,16,3,1,1,1,0,0,"0"
"5231",31.609403043054,"Travel_Rarely",1437.68716348335,"Research & Development",1.10156717384234,4.69529847847298,"Life Sciences",1,1311.21976205939,3.10156717384234,"Female",99.1874626092613,3.79686565231532,2.79686565231532,"Laboratory Technician",2.10156717384234,"Single",6902.00621690042,8267.2585189403,1.5078358692117,"Y","Yes",11.4062686953694,3,1.10156717384234,80,0,9.69529847847298,2.10156717384234,3,8.98432826157659,7.18746260926127,3.59373130463064,6.28902978310362,"1"
"862.1",46,"Travel_Rarely",1402,"Sales",2,3,"Marketing",1,1204,3,"Female",69,3,4,"Manager",1,"Married",17048,24097,8,"Y","No",23,4,1,80,0,28,2,3,26,15,15,9,"0"
"1170",27,"Travel_Rarely",486,"Research & Development",8,3,"Medical",1,1647,2,"Female",86,4,1,"Research Scientist",3,"Married",3517,22490,7,"Y","No",17,3,1,80,0,5,0,3,3,2,0,2,"0"
"85",34,"Travel_Rarely",1153,"Research & Development",1,2,"Medical",1,110,1,"Male",94,3,2,"Manufacturing Director",2,"Married",4325,17736,1,"Y","No",15,3,3,80,0,5,2,3,5,2,1,3,"0"
"722",50,"Travel_Rarely",939,"Research & Development",24,3,"Life Sciences",1,1005,4,"Male",95,3,4,"Manufacturing Director",3,"Married",13973,4161,3,"Y","Yes",18,3,4,80,1,22,2,3,12,11,1,5,"0"
"6691",25.9358266303316,"Travel_Rarely",679.889674666338,"Research & Development",10.5422439672984,1,"Life Sciences",1,1151.83998670382,3.21283467393368,"Female",73.8192520109005,2.21283467393368,1,"Research Scientist",1.60641733696684,"Single",3041.51411340898,17665.0016017971,1,"Y","Yes",22.6064173369668,4,1.39358266303316,80,0,4.54224396729842,3.18074798909947,3,4.54224396729842,0.787165326066315,2.36149597819895,2.7550786412321,"1"
"1337",55,"Travel_Rarely",836,"Research & Development",2,4,"Technical Degree",1,1873,2,"Male",98,2,1,"Research Scientist",4,"Married",2662,7975,8,"Y","No",20,4,2,80,1,19,2,4,5,2,0,4,"0"
"592",33,"Travel_Rarely",118,"Sales",16,3,"Marketing",1,819,1,"Female",69,3,2,"Sales Executive",1,"Single",5324,26507,5,"Y","No",15,3,3,80,0,6,3,3,3,2,0,2,"1"
"888.2",42,"Travel_Frequently",458,"Research & Development",26,5,"Medical",1,1242,1,"Female",60,3,3,"Research Director",1,"Married",13191,23281,3,"Y","Yes",17,3,3,80,0,20,6,3,1,0,0,0,"0"
"1257.1",38,"Travel_Frequently",594,"Research & Development",2,2,"Medical",1,1760,3,"Female",75,2,1,"Laboratory Technician",2,"Married",2468,15963,4,"Y","No",14,3,2,80,1,9,4,2,6,1,0,5,"0"
"611",27,"Travel_Rarely",269,"Research & Development",5,1,"Technical Degree",1,844,3,"Male",42,2,3,"Research Director",4,"Divorced",12808,8842,1,"Y","Yes",16,3,2,80,1,9,3,3,9,8,0,8,"0"
"782",26,"Travel_Rarely",192,"Research & Development",1,2,"Medical",1,1083,1,"Male",59,2,1,"Laboratory Technician",1,"Married",3955,11141,1,"Y","No",16,3,1,80,2,6,2,3,5,3,1,3,"0"
"1464.1",31,"Non-Travel",325,"Research & Development",5,3,"Medical",1,2057,2,"Male",74,3,2,"Manufacturing Director",1,"Single",9936,3787,0,"Y","No",19,3,2,80,0,10,2,3,9,4,1,7,"0"
"122",33,"Non-Travel",750,"Sales",22,2,"Marketing",1,160,3,"Male",95,3,2,"Sales Executive",2,"Married",6146,15480,0,"Y","No",13,3,1,80,1,8,2,4,7,7,0,7,"0"
"1209",34,"Travel_Rarely",1157,"Research & Development",5,2,"Medical",1,1696,2,"Male",57,2,2,"Laboratory Technician",4,"Married",3986,11912,1,"Y","No",14,3,3,80,1,15,3,4,15,10,4,13,"0"
"747",41,"Non-Travel",247,"Research & Development",7,1,"Life Sciences",1,1035,2,"Female",55,1,5,"Research Director",3,"Divorced",19973,20284,1,"Y","No",22,4,2,80,2,21,3,3,21,16,5,10,"0"
"499",22,"Travel_Rarely",604,"Research & Development",6,1,"Medical",1,675,1,"Male",69,3,1,"Research Scientist",3,"Married",2773,12145,0,"Y","No",20,4,4,80,0,3,3,3,2,2,2,2,"0"
"1096",33,"Travel_Rarely",589,"Research & Development",28,4,"Life Sciences",1,1549,2,"Male",79,3,2,"Laboratory Technician",3,"Married",5207,22949,1,"Y","Yes",12,3,2,80,1,15,3,3,15,14,5,7,"0"
"594",36,"Travel_Rarely",676,"Research & Development",1,3,"Other",1,823,3,"Female",35,3,2,"Manufacturing Director",2,"Married",5228,23361,0,"Y","No",15,3,1,80,1,10,2,3,9,7,0,5,"0"
"991",33,"Travel_Frequently",1111,"Sales",5,1,"Life Sciences",1,1395,2,"Male",61,3,2,"Sales Executive",4,"Married",9998,19293,6,"Y","No",13,3,1,80,0,8,2,4,5,4,1,2,"0"
"478",32.5205515851267,"Travel_Frequently",1108.04943009,"Sales",3.43288253620267,3.30411031702533,"Life Sciences",1,934.440146598965,3.69588968297467,"Male",62.5150888767093,2.69588968297467,1,"Sales Representative",1.69588968297467,"Single",2638.04190031299,7913.62094740523,2.824661902152,"Y","No",14.649323804304,3.30411031702533,1.30411031702533,80,0,5.12877221917734,2.60822063405067,3.69588968297467,3.60822063405067,2.30411031702533,1.39177936594933,2.30411031702533,"1"
"457",31,"Travel_Rarely",688,"Sales",7,3,"Life Sciences",1,613,3,"Male",44,2,3,"Manager",4,"Divorced",11557,25291,9,"Y","No",21,4,3,80,1,10,3,2,5,4,0,1,"0"
"742",42,"Travel_Rarely",265,"Sales",5,2,"Marketing",1,1029,4,"Male",90,3,5,"Manager",3,"Married",18303,7770,6,"Y","No",13,3,2,80,0,21,3,4,1,0,0,0,"0"
"82",35,"Travel_Rarely",1214,"Research & Development",1,3,"Medical",1,105,2,"Male",30,2,1,"Research Scientist",3,"Single",2859,26278,1,"Y","No",18,3,1,80,0,6,3,3,6,4,0,4,"0"
"3561",32.0023268661462,"Travel_Frequently",479.096749092685,"Research & Development",6.33488457743078,3.3337211443577,"Life Sciences",1,686.616067085881,2.3337211443577,"Female",67.3418651758693,2.6662788556423,1,"Laboratory Technician",1.6662788556423,"Single",2750.71532719233,19471.3994758811,2.33604801050387,"Y","No",19.0023268661462,3.3337211443577,1.3337211443577,80,0,6.00232686614618,3.3337211443577,3,3.66744228871539,2.3337211443577,0.666278855642304,2.3337211443577,"1"
"507",28.3945089124609,"Travel_Frequently",195.315085515846,"Research & Development",20.0549108753912,2.21098217507824,"Other",1,572.101495270152,3,"Male",63.4133030236699,2.39450891246088,1.78901782492176,"Laboratory Technician",3.39450891246088,"Single",4207.66174134635,16885.3824730969,3.02745543769561,"Y","Yes",13.2109821750782,3,1.60549108753912,80,0,7.18352673738264,2.81647326261736,3,5.57803564984351,3.97254456230439,2.76156238722615,4.57803564984351,"1"
"1089",42,"Travel_Rarely",1210,"Research & Development",2,3,"Medical",1,1542,3,"Male",68,2,1,"Laboratory Technician",2,"Married",4841,24052,4,"Y","No",14,3,2,80,1,4,3,3,1,0,0,0,"0"
"1062",24,"Non-Travel",830,"Sales",13,2,"Life Sciences",1,1495,4,"Female",78,3,1,"Sales Representative",2,"Married",2033,7103,1,"Y","No",13,3,3,80,1,1,2,3,1,0,0,0,"0"
